日期,广告形式,产品,展现量,点击量,点击率,总加购数,转化率,ROI,总订单行,总订单金额,总费用,是否为钻展广告,是否为超级推荐广告,是否为直通车广告,是否为品销宝广告,点击率/转化率,销售额/ROI,点击量/展现量,加购数/点击量,订单数/加购数
2021-02-04 00:00:00,直通车,nan,28889,564,1.952300183460833,40.0,3.1914893617021276,8.94330671833762,18.0,16062.0,1795.98,0,0,1,0,0.6117207241510609,1795.98,0.01952300183460833,0.07092198581560284,2.2222222222222223
2021-02-05 00:00:00,直通车,nan,30106,587,1.949777452999402,71.0,3.4071550255536627,14.165079009301804,20.0,25279.0,1784.6,0,0,1,0,0.5722596824553245,1784.6,0.01949777452999402,0.12095400340715502,3.55
2021-02-06 00:00:00,直通车,nan,26354,556,2.109736662366244,36.0,2.338129496402878,14.01692724830854,13.0,22126.0,1578.5200000000002,0,0,1,0,0.9023181417504859,1578.5200000000002,0.02109736662366244,0.06474820143884892,2.769230769230769
2021-02-07 00:00:00,直通车,nan,22823,478,2.0943784778512904,39.0,1.2552301255230125,5.015494388166975,6.0,7704.0,1536.04,0,0,1,0,1.6685215206881947,1536.0399999999997,0.020943784778512903,0.08158995815899582,6.5
2021-02-08 00:00:00,直通车,nan,21374,504,2.358005052867971,38.0,1.7857142857142856,3.61909926041752,9.0,5740.0,1586.0300000000002,0,0,1,0,1.3204828296060638,1586.0300000000002,0.023580050528679706,0.07539682539682539,4.222222222222222
2021-02-09 00:00:00,直通车,nan,20278,436,2.150113423414538,40.0,1.834862385321101,4.968147419727223,8.0,6972.0,1403.34,0,0,1,0,1.171811815760923,1403.34,0.02150113423414538,0.09174311926605505,5.0
2021-02-10 00:00:00,直通车,nan,16626,384,2.309635510645976,49.0,2.34375,14.79916448584668,9.0,18492.0,1249.53,0,0,1,0,0.9854444845422831,1249.53,0.02309635510645976,0.12760416666666666,5.444444444444445
2021-02-11 00:00:00,直通车,nan,15505,339,2.1863914866172203,117.0,1.1799410029498525,3.4073073854220555,4.0,3886.0,1140.49,0,0,1,0,1.8529667849080942,1140.49,0.0218639148661722,0.34513274336283184,29.25
2021-02-12 00:00:00,直通车,nan,14629,287,1.9618565862328252,30.0,1.7421602787456445,8.352429344757729,5.0,7545.0,903.33,0,0,1,0,1.1261056804976417,903.33,0.01961856586232825,0.10452961672473868,6.0
2021-02-13 00:00:00,直通车,nan,20595,402,1.9519300801165331,42.0,2.736318407960199,14.812409757290082,11.0,19389.0,1308.97,0,0,1,0,0.7133417201880421,1308.97,0.019519300801165332,0.1044776119402985,3.8181818181818183
2021-02-14 00:00:00,直通车,nan,22018,405,1.8394041238986285,36.0,1.2345679012345678,3.2425372570928146,5.0,4295.0,1324.58,0,0,1,0,1.4899173403578891,1324.58,0.018394041238986285,0.08888888888888889,7.2
2021-02-15 00:00:00,直通车,nan,25858,523,2.0225848866888394,58.0,1.5296367112810707,7.934824296466754,8.0,13241.0,1668.7199999999998,0,0,1,0,1.3222648696728287,1668.7199999999998,0.020225848866888392,0.11089866156787763,7.25
2021-02-16 00:00:00,直通车,nan,25921,543,2.094826588480383,41.0,1.4732965009208103,5.132399670471931,8.0,8722.0,1699.4,0,0,1,0,1.4218635469310599,1699.4,0.020948265884803828,0.07550644567219153,5.125
2021-02-17 00:00:00,直通车,nan,28999,666,2.2966309183075277,59.0,2.1021021021021022,17.676048888846154,14.0,36763.0,2079.8199999999997,0,0,1,0,1.0925401368520096,2079.8199999999997,0.022966309183075278,0.08858858858858859,4.214285714285714
2021-02-18 00:00:00,直通车,nan,32662,758,2.320739697507807,56.0,2.638522427440633,13.600140656249312,20.0,30941.0,2275.05,0,0,1,0,0.8795603453554589,2275.05,0.023207396975078072,0.07387862796833773,2.8
2021-02-19 00:00:00,直通车,nan,30622,764,2.4949382796682125,89.0,3.2722513089005236,8.91714857509486,25.0,20986.42,2353.49,0,0,1,0,0.7624531382666058,2353.49,0.024949382796682126,0.11649214659685864,3.56
2021-02-20 00:00:00,直通车,nan,31506,805,2.5550688757696944,87.0,3.229813664596273,13.360541253457727,26.0,34341.0,2570.33,0,0,1,0,0.7910886326902323,2570.33,0.025550688757696945,0.10807453416149068,3.3461538461538463
2021-02-21 00:00:00,直通车,nan,28707,635,2.212004040826279,64.0,3.779527559055118,9.687821644045718,24.0,20970.84,2164.66,0,0,1,0,0.5852594024686197,2164.66,0.022120040408262792,0.10078740157480315,2.6666666666666665
2021-02-22 00:00:00,直通车,nan,40048,946,2.3621654015181783,96.0,2.2198731501057085,5.867522040932971,21.0,21969.0,3744.1699999999996,0,0,1,0,1.0640992713505697,3744.1699999999996,0.023621654015181782,0.1014799154334038,4.571428571428571
2021-02-23 00:00:00,直通车,nan,47983,1125,2.3445803722151597,124.0,2.933333333333333,10.753002010415827,33.0,49368.0,4591.09,0,0,1,0,0.7992887632551682,4591.09,0.023445803722151597,0.11022222222222222,3.757575757575758
2021-02-24 00:00:00,直通车,nan,68330,1218,1.7825259768769208,105.0,3.5303776683087027,7.671376438085027,43.0,37207.71,4850.2,0,0,1,0,0.5049108464735093,4850.2,0.017825259768769208,0.08620689655172414,2.441860465116279
2021-02-25 00:00:00,直通车,nan,80237,1254,1.5628699976320153,114.0,3.349282296650718,11.090995510853732,42.0,55885.53,5038.82,0,0,1,0,0.466628327864416,5038.82,0.015628699976320153,0.09090909090909091,2.7142857142857144
2021-02-26 00:00:00,直通车,nan,72736,1192,1.638803343598768,115.0,2.684563758389262,9.004212059399139,32.0,43524.02,4833.740000000001,0,0,1,0,0.6104542454905411,4833.740000000001,0.01638803343598768,0.0964765100671141,3.59375
2021-02-27 00:00:00,直通车,nan,104365,1051,1.0070425909069132,109.0,2.664129400570885,6.457432262285511,28.0,27438.34,4249.1100000000015,0,0,1,0,0.37800062965827347,4249.1100000000015,0.010070425909069132,0.10371075166508087,3.892857142857143
2021-02-28 00:00:00,直通车,nan,103117,1077,1.044444659949378,91.0,1.8570102135561743,3.9063495872420675,20.0,17418.53,4459.030000000001,0,0,1,0,0.5624334493827401,4459.030000000001,0.010444446599493779,0.08449396471680594,4.55
2020-11-01,品销宝,nan,2076,425,20.472061657032757,299,30.823529411764707,39.673446905167516,131,69864.94,1761.0,0,0,0,1,0.6641699392548795,1761.0000000000002,0.20472061657032756,0.7035294117647058,2.282442748091603
2020-11-02,品销宝,nan,1935,413,21.343669250645995,240,16.707021791767556,31.081048924424138,69,52246.0,1680.96,0,0,0,1,1.2775268696401152,1680.96,0.21343669250645994,0.5811138014527845,3.4782608695652173
2020-11-03,品销宝,nan,1930,414,21.450777202072537,174,14.734299516908212,21.253958861994924,61,34842.89,1639.36,0,0,0,1,1.4558396330586936,1639.3600000000001,0.21450777202072538,0.42028985507246375,2.8524590163934427
2020-11-04,品销宝,nan,1750,387,22.114285714285714,144,16.27906976744186,20.26141796100829,63,31999.06,1579.31,0,0,0,1,1.3584489795918366,1579.31,0.22114285714285714,0.37209302325581395,2.2857142857142856
2020-11-05,品销宝,nan,1662,309,18.592057761732853,121,15.210355987055015,24.746744549939002,47,37324.03,1508.24,0,0,0,1,1.2223289039096705,1508.24,0.18592057761732853,0.39158576051779936,2.574468085106383
2020-11-06,品销宝,nan,1561,288,18.449711723254325,192,12.5,17.77411811674794,36,24931.4,1402.68,0,0,0,1,1.475976937860346,1402.68,0.18449711723254325,0.6666666666666666,5.333333333333333
2020-11-07,品销宝,nan,1237,258,20.85691188358933,151,9.689922480620156,9.393635441993164,25,10470.24,1114.61,0,0,0,1,2.1524333063864187,1114.61,0.2085691188358933,0.5852713178294574,6.04
2020-11-08,品销宝,nan,1279,269,21.03205629397967,177,11.524163568773234,19.518224428890225,31,21778.63,1115.81,0,0,0,1,1.825039723574365,1115.81,0.21032056293979673,0.6579925650557621,5.709677419354839
2020-11-09,品销宝,nan,1631,365,22.378908645003065,188,11.232876712328768,20.93920492461901,41,30750.06,1468.54,0,0,0,1,1.9922686964453948,1468.5400000000002,0.22378908645003065,0.5150684931506849,4.585365853658536
2020-11-10,品销宝,nan,2308,476,20.623916811091856,422,24.369747899159663,47.51644506994791,116,95884.86,2017.93,0,0,0,1,0.8462917587999762,2017.93,0.20623916811091855,0.8865546218487395,3.6379310344827585
2020-11-11,品销宝,nan,3404,685,20.123384253819037,520,32.262773722627735,59.857920440030064,221,177602.64,2967.07,0,0,0,1,0.6237338558310426,2967.07,0.20123384253819038,0.7591240875912408,2.3529411764705883
2020-11-12,品销宝,nan,2147,517,24.08011178388449,271,7.156673114119923,15.773307667962042,37,30401.0,1927.37,0,0,0,1,3.36470751142386,1927.37,0.2408011178388449,0.5241779497098646,7.324324324324325
2020-11-13,品销宝,nan,2214,481,21.725383920505873,270,6.4449064449064455,13.534696271834536,31,24919.0,1841.12,0,0,0,1,3.370938601859137,1841.12,0.21725383920505872,0.5613305613305614,8.709677419354838
2020-11-14,品销宝,nan,1530,358,23.398692810457515,226,6.424581005586592,12.225128444652032,23,13087.0,1070.5,0,0,0,1,3.642057402671213,1070.5,0.23398692810457516,0.6312849162011173,9.826086956521738
2020-11-15,品销宝,nan,1245,269,21.606425702811244,170,2.2304832713754648,9.066821046068892,6,8144.0,898.22,0,0,0,1,9.686880856760373,898.22,0.21606425702811244,0.6319702602230484,28.333333333333332
2020-11-16,品销宝,nan,1640,294,17.926829268292682,140,9.523809523809524,17.741794387290923,28,20281.0,1143.12,0,0,0,1,1.8823170731707317,1143.12,0.17926829268292682,0.47619047619047616,5.0
2020-11-17,品销宝,nan,1643,303,18.441874619598295,180,8.25082508250825,21.629208660268187,25,25195.0,1164.86,0,0,0,1,2.2351552038953137,1164.86,0.18441874619598295,0.594059405940594,7.2
2020-11-18,品销宝,nan,1549,287,18.52808263395739,153,7.665505226480835,14.460504627868644,22,15967.0,1104.18,0,0,0,1,2.417072598157169,1104.18,0.1852808263395739,0.5331010452961672,6.954545454545454
2020-11-19,品销宝,nan,1889,301,15.934356802541028,154,7.641196013289036,14.390181457419912,23,17986.0,1249.88,0,0,0,1,2.085322346767326,1249.88,0.15934356802541028,0.5116279069767442,6.695652173913044
2020-11-20,品销宝,nan,1724,300,17.40139211136891,115,5.0,15.685474964745058,15,18464.0,1177.14,0,0,0,1,3.480278422273782,1177.14,0.1740139211136891,0.38333333333333336,7.666666666666667
2020-11-21,品销宝,nan,1499,301,20.08005336891261,128,7.308970099667775,19.946774929826436,22,20537.0,1029.59,0,0,0,1,2.7473163927466793,1029.59,0.2008005336891261,0.42524916943521596,5.818181818181818
2020-11-22,品销宝,nan,1504,301,20.013297872340424,135,3.9867109634551494,11.37131561778825,12,11678.0,1026.97,0,0,0,1,5.020002216312056,1026.97,0.20013297872340424,0.4485049833887043,11.25
2020-11-23,品销宝,nan,1898,382,20.12644889357218,140,6.020942408376963,16.34638834981128,23,21394.48,1308.82,0,0,0,1,3.3427406423237276,1308.82,0.20126448893572182,0.36649214659685864,6.086956521739131
2020-11-24,品销宝,nan,1774,366,20.631341600901916,110,4.098360655737705,9.780871271386404,15,11565.0,1182.41,0,0,0,1,5.034047350620068,1182.41,0.20631341600901917,0.3005464480874317,7.333333333333333
2020-11-25,品销宝,nan,2060,500,24.271844660194176,100,4.3999999999999995,26.63506899072003,22,36078.0,1354.53,0,0,0,1,5.516328331862313,1354.53,0.24271844660194175,0.2,4.545454545454546
2020-11-26,品销宝,nan,1832,316,17.248908296943235,100,6.012658227848101,16.748944010846703,19,19271.0,1150.58,0,0,0,1,2.8687658009652957,1150.58,0.17248908296943233,0.31645569620253167,5.2631578947368425
2020-11-27,品销宝,nan,1772,305,17.21218961625282,105,8.19672131147541,21.303592650150836,25,23304.0,1093.9,0,0,0,1,2.0998871331828446,1093.9,0.1721218961625282,0.3442622950819672,4.2
2020-11-28,品销宝,nan,1569,242,15.423836838750796,95,9.090909090909092,19.33229329173167,22,18588.0,961.5,0,0,0,1,1.6966220522625874,961.5,0.15423836838750796,0.3925619834710744,4.318181818181818
2020-11-29,品销宝,nan,1460,250,17.123287671232877,83,4.0,18.38087221505972,10,17251.0,938.53,0,0,0,1,4.280821917808219,938.53,0.17123287671232876,0.332,8.3
2020-11-30,品销宝,nan,1841,358,19.44595328625747,88,6.424581005586592,37.54088334618555,23,42354.0,1128.21,0,0,0,1,3.026804902817467,1128.21,0.1944595328625747,0.24581005586592178,3.8260869565217392
2020-12-01,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-02,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-03,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-04,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-05,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-06,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-07,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-08,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-09,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-10,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-11,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-12,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-13,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-14,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-15,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-16,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-17,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-18,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-19,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-20,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-21,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-22,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-23,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-24,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-25,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-26,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-27,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-28,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-29,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-30,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2020-12-31,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-01,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-02,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-03,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-04,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-05,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-06,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-07,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-08,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-09,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-10,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-11,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-12,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-13,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-14,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-15,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-16,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-17,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-18,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-19,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-20,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-21,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-22,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-23,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-24,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-25,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-26,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-27,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-28,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-29,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-30,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-01-31,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-01,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-02,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-03,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-04,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-05,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-06,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-07,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-08,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-09,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-10,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-11,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-12,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-13,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-14,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-15,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-16,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-17,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-18,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-19,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-20,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-21,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-22,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-23,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-24,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-25,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-26,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-27,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
2021-02-28,品销宝,nan,0,0,nan,0,nan,nan,0,0.0,0.0,0,0,0,1,nan,nan,0.0,0.0,0.0
